message_id,sender_id,message_text,channel
cdb38594-7c1b-49c3-9901-63d2ebcc2268,-1001432982009,"#ዛሬ ይጀምራል 
#የሞያ_ፈቃድ_የምታድሱ_CPD_Training(15CEU)
#Title_Integrated _Emergency Medicine 
#ግንቦት_23 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Addis_Ababa_Harari_Oromia_Amhara_SNNPR_Sidama_ደቡብ_ምዕራብ_ላላችሁ።
--------------------------------------------
📳0968670067
📳0941404444
📳0965412222  A.A/Harar/አማራ
📳0941404444  ደቡብ/ሲዳማ
📳0942404444  A.A/ኦሮምያ
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
40696829-a222-4919-bac2-c70f8b52b771,-1001432982009,"#Arbaminch ,#Jimma & #DireDawa
#Ultrasound_Training
#ከግንቦት 27/2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።#Certified(15CEU)
---------------------------------------------
⏩#ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩#አሰልጣኞች-Rad & OBGYN specialists .
🚩#የስልጠና_ቦታ በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳Dr.meron  0968670067
   📳Daye 0941404444
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
👉ለአዲስ_ተመራቂዎች_ቅናሽ_አድርገናል።
🏃For more info .follow us on telegram :-
t.me/eahci",EAHCI
a72a4357-1256-44d4-acb6-834a9753aa17,-1001432982009,"#የሞያ_ፈቃድ_የምታድሱ_CPD_Training(15CEU)
#Title_Integrated _Emergency Medicine 
#ግንቦት_20 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Addis_Ababa_Harari_Oromia_Amhara_SNNPR_Sidama_ደቡብ_ምዕራብ_ላላችሁ።
--------------------------------------------
📳0968670067
📳0941404444
📳0965412222  A.A/Harar/አማራ
📳0941404444  ደቡብ/ሲዳማ
📳0942404444  A.A/ኦሮምያ
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
32a226ac-4778-48e3-b405-c7f52bb28d10,-1001432982009,"#የሞያ_ፈቃድ_ለምታድሱ_CPD_Syndromic Management (STI)-👉15CEU  ግንቦት 25 /2015 ጀምሮ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
🚩Title = Syndromic Management (STI) 👉15CEU
📳0941404444
📳0942404444
📳0965412222
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
e9357ecc-367c-433c-b5d7-24e48e59eb00,-1001432982009,"#የሞያ_ፈቃድ_የምታድሱ_CPD_Training(15CEU)
#Title_Integrated _Emergency Medicine 
#ግንቦት_20 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Addis_Ababa_Harari_Oromia_Amhara_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📳0965412222  A.A/Harar/አማራ
📳0941404444  ደቡብ/ሲዳማ
📳0942404444  A.A/ኦሮምያ
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
3c0b7079-92c5-4f14-9f6b-460a8b413954,-1001432982009,"#Arbaminch ,#Jimma & #DireDawa
#Ultrasound_Training
#ከግንቦት 27/2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።#Certified(15CEU)
---------------------------------------------
⏩#ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩#አሰልጣኞች-Rad & OBGYN specialists .
🚩#የስልጠና_ቦታ በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳Dr.meron  0968670067
   📳Daye 0941404444
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
👉ለአዲስ_ተመራቂዎች_ቅናሽ_አድርገናል።
🏃For more info .follow us on telegram :-
t.me/eahci",EAHCI
8399addb-59f1-4eeb-8c99-91c50c0d5c7e,-1001432982009,"#Addis_Ababa_
#Ultrasound_Training
#ከግንቦት 22/2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።#Certified_CPD(15CEU)
---------------------------------------------
⏩#ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩#አሰልጣኞች-Rad & OBGYN specialists .
🚩#የስልጠና_ቦታ-#ጋንዲ_ሆስፒታል እና በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳Dr.meron  0968670067
   📳Daye 0941404444
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
👉ለአዲስ_ተመራቂዎች_ቅናሽ_አድርገናል።
🏃For more info .follow us on telegram :-
t.me/eahci",EAHCI
3a21dcda-92f9-4b4c-8c05-36f101ffd024,-1001432982009,"#ደብረ_ማርቆስ_እንዳያመልጥዎ
#Ultrasound_ስልጠና
👉ግንቦት 20 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ- በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
    📳 0968670067
   📳0941404444 Daye 
   📳 Office        0965412222 
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
c37a2ade-1f38-4f49-8eb0-efc8b5b26ef9,-1001432982009,"# ነገ ይጀምራል
#CPD-Pain Management Training  (Ethio-American CPD center & Health Consultancy)
🌟CPD  ግንቦት 15 ጀምሮ/2015።በቅርቡ ሞያ ፈቃድ ለምታድሱ ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
🚩Title =Pain Management  👉15CEU
📳0941404444
📳0965412222
📳0968670061
📳0462124400    
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
0b85faae-91ea-434c-955b-381c6ba85e05,-1001432982009,"#በሚዛን_ቴፒ
#Ultrasound_Training
#ከግንቦት 27/2015  ጀምሮ ለ1 ሳምንት ይሰጣል ።#Certified(15CEU)
---------------------------------------------
⏩#ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩#አሰልጣኞች-Rad & OBGYN specialists .
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳Daye 0941404444
   📳 Office        0965412222 
   📳 Efrata(A.A)  0942404444
   📳Dr.meron  0968670067
   📳 Office        0941038774
   📳 Office        0462124400

👉ለአዲስ_ተመራቂዎች_ቅናሽ_አድርገናል።
🏃For more info .follow us on telegram :-
t.me/eahci",EAHCI
694b6982-296d-4ada-81de-af6bc9fc4e7e,-1001432982009,"#በሚዛን_ከተማ
#Ultrasound_Training
#ከግንቦት 27/2015  ጀምሮ ለ1 ሳምንት ይሰጣል ።#Certified(15CEU)
---------------------------------------------
⏩#ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩#አሰልጣኞች-Rad & OBGYN specialists .
🚩#የስልጠና_ቦታ-#ጋንዲ_ሆስፒታል እና በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳Daye 0941404444
   📳 Office        0965412222 
   📳 Efrata(A.A)  0942404444
   📳Dr.meron  0968670067
   📳 Office        0941038774
   📳 Office        0462124400

👉ለአዲስ_ተመራቂዎች_ቅናሽ_አድርገናል።
🏃For more info .follow us on telegram :-
t.me/eahci",EAHCI
1401203c-2d65-43fe-bc26-f0c07e84ace3,-1001432982009,"#ባህርዳር_ነጌ(Ultrasound training )
👉ግንቦት 13  /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በስልጠና ተቋምና በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
📳0918140568 Bahirdar
   📳0941404444 Daye
   📳0968670067 Dr.Meron 
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
dfa9c9ab-0c7a-4fdf-9faf-72276f490a95,-1001432982009,"#ነጌ
#Circumcision_Skill_Training_ @Addis Ababa  (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥ ከግንቦት 13 ጀምሮ ለ1 ሳምንት/2015  ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉የስልጠና ቦታ:-Gandi hospital, Ethio-American CPD and in selected hospital
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
  📳A.A(Efrata) 0942404444
   📳Dr Meron 0968670067 
   📳0941404444  Daye
   📳  office       0965412222
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",EAHCI
7474807a-b53d-49ee-b929-8d54209d7cc4,-1001432982009,"#ባህርዳር_2ቀን_ቀረው(Ultrasound training )
👉ግንቦት 13  /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በስልጠና ተቋምና በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
📳0918140568 Bahirdar
   📳0941404444 Daye
   📳0968670067 Dr.Meron 
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
abda123d-2564-4b5d-a1da-b4e1ec67b059,-1001432982009,"#የሞያ_ፈቃድ_የምታድሱ_CPD_Training(15CEU)
#Title_Integrated _Emergency Medicine 
#ግንቦት_21 ጀምሮ  ይሰጣል።
#ለጤና_ባለሞያዎች_Addis_Ababa_Harari_Oromia_Amhara_SNNPR_Sidama_ላላችሁ።
--------------------------------------------
📳0965412222  A.A/Harar/አማራ
📳0941404444  ደቡብ/ሲዳማ
📳0942404444  A.A/ኦሮምያ
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
1e249790-e356-4f43-b70c-baaadf0f4a17,-1001432982009,"#የግርዛት_ስለጠና_ @Addis_አበባ እና ሀዋሳ በቀለበትና ያለቀለበት ➥ ከግንቦት 13 ጀምሮ ለ1 ሳምንት/2015  ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉የስልጠና ቦታ:-Gandi hospital, Ethio-American CPD and in selected hospital
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
  📳A.A(Efrata) 0942404444
   📳Dr Meron 0968670067 
   📳0941404444  Daye
   📳  office       0965412222
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",EAHCI
99e95bc8-2bc3-4c15-9fb2-971fc494205a,-1001432982009,"# CPD-Pain Management Training  (Ethio-American CPD center & Health Consultancy)
🌟CPD  ግንቦት 14 ጀምሮ/2015።በቅርቡ ሞያ ፈቃድ ለምታድሱ ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
🚩Title =Pain Management  👉15CEU
📳0941404444
📳0965412222
📳0968670061
📳0462124400    
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
74f6d11b-27a3-430f-be6a-ea0f0e42ba38,-1001432982009,"#Addis_Ababa_
#Ultrasound_Training
#ከግንቦት 13/2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።#Certified(15CEU)
---------------------------------------------
⏩#ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩#አሰልጣኞች-Rad & OBGYN specialists .
🚩#የስልጠና_ቦታ-#ጋንዲ_ሆስፒታል እና በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳 Efrata(A.A)  0942404444
   📳Dr.meron  0968670067
   📳Daye 0941404444
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400

👉ለአዲስ_ተመራቂዎች_ቅናሽ_አድርገናል።
🏃For more info .follow us on telegram :-
t.me/eahci",EAHCI
95b0a397-6f18-4ebf-9017-e7009bfa20d7,-1001432982009,"#ዛሬ_ይጀምራል
#CPD_በተመጣጣኝ_ክፍያ
#Title_Antimicrobial Drug Resistance Prevention-👉15CEU CPD ግንቦት 8  /2015።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
✔Title =Antimicrobial Drug Resistance Prevention👉15CEU
📳0965412222
📳0941404444
📳0942404444
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
f115970e-7ab5-4020-b37c-0d34c55ff1ac,-1001432982009,"#Ultrasound_ስልጠና
#በደብረ ማርቆስ
👉ግንቦት 20 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ- በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
   📳0941404444 Daye 
   📳 Office        0965412222 
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
1e822d8f-3559-4612-8469-e45f35a87add,-1001432982009,"# CPD-Pain Management Training  (Ethio-American CPD center & Health Consultancy)
🌟CPD  ግንቦት 8 ጀምሮ/2015።በቅርቡ ሞያ ፈቃድ ለምታድሱ ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
🚩Title =Pain Management  👉15CEU
📳0941404444
📳0965412222
📳0968670061
📳0462124400    
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
3b49e716-e587-4925-b54c-dd0700051875,-1001432982009,"#Circumcision_Skill_Training_ @Addis Ababa and Hawassa (Adult & Neonates with Ring )  በቀለበትና ያለቀለበት ➥ ከግንቦት 13 ጀምሮ ለ1 ሳምንት/2015  ይሰጣል።(15CEU CPD & Skill)
🔶🔶🔶🔶🔶🔶🔶🔶🔶🔶
👉የግርዛት ክህሎት ስልጠና (በቀለበትና ያለቀለበት - Ring /Without Ring-cut ) ስልጠና 
👉የስልጠና ቦታ:-Gandi hospital, Ethio-American CPD and in selected hospital
👉አዘጋጅ-Ethio-American  Health Consultancy & CPD Center.
👉ሰልጣኞች-GP,HO,Nurse,Midwif
  📳A.A(Efrata) 0942404444
   📳Dr Meron 0968670067 
   📳0941404444  Daye
   📳  office       0965412222
   📳  office       0462124400  

👉ማስታወሻ :-የሰልጣኞች ቁጥር 12 ብቻ መሆኑን እየገለፅን ቀድመው  የተመዘገቡ ብቻ የሚስተናገዱ መሆኑን እናሳውቃለን።
👉Circumcision is our Patented & Accredited Course !
:-t.me/eahci",EAHCI
aba2d400-a5e2-4e59-b16c-98beda0a893b,-1001432982009,"#Ultrasound_ስልጠና
#በደብረ ማርቆስ
👉ግንቦት 6 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ- በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
   📳0941404444 Daye 
   📳 Office        0965412222 
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
5c1400ba-3e0c-4e76-aeb5-5155d523c80e,-1001432982009,"#Ultrasound_ስልጠና
#ባህርዳር
👉ግንቦት 14  /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-በስልጠና ተቋምና በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
📳0918140568 Bahirdar
   📳0941404444 Daye
   📳0968670067 Dr.Meron 
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
77bd59df-893c-4499-88fc-1b3bfb0ac8c4,-1001432982009,"#CPD_እንዳያመልጥዎ
#Title_Antimicrobial Drug Resistance Prevention-👉15CEU CPD ግንቦት 6  /2015።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
✔Title =Antimicrobial Drug Resistance Prevention👉15CEU
📳0965412222
📳0941404444
📳0942404444
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
698a9931-f3d7-4417-b814-98c6bfba251e,-1001432982009,"#ዛሬ ይጀምራል
# ግንቦት 2 /2015 ይጀምራል(15 CEU)-Infection Prevention ።ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ❗
--------------------------------------------
📳0942404444
📳0941404444
📳0968670067
📳0965412222
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
b5a27ead-b8f2-4c92-b3ad-7d5f1c33d0fd,-1001432982009,"#Ultrasound_ስልጠና
#በደብረ ማርቆስ
👉ግንቦት 6 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ- በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
   📳0941404444 Daye 
   📳 Office        0965412222 
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
e7837fab-76d5-4f47-bf87-0ef79fd15e5b,-1001432982009,"#CPD_በተመጣጣኝ_ክፍያ
#Title_Antimicrobial Drug Resistance Prevention-👉15CEU CPD ግንቦት 4 /2015።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
✔Title =Antimicrobial Drug Resistance Prevention👉15CEU
📳0965412222
📳0941404444
📳0942404444
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
403a4f35-9416-4164-ac72-7d40e14d1e88,-1001432982009,"#Ultrasound_ስልጠና
#በደብረ ማርቆስ
👉ግንቦት 6 /2015  ጀምሮ ለ 1 ሳምንት ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(ከክህሎቱ ባሻገር የ15CEU CPD Certificate  እንሰጣለን።)
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ- በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center 
   📳0941404444 Daye 
   📳 Office        0965412222 
   📳 Office        0462124400
🚩ለአዲስ_ሀኪሞች_ቅናሽ_አድርገናል
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
3ee1b9d9-78ee-484c-ba7b-50e5b4c40b14,-1001432982009,"🚮CPD ግንቦት 1 /2015 ይጀምራል(15 CEU)-Infection Prevention ።ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ❗
--------------------------------------------
📳0942404444
📳0941404444
📳0968670067
📳0965412222
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
06443059-042a-4faf-8680-c539768fc3f6,-1001432982009,"#ነገ ይጀምራል
#የሞያ_ፈቃድ_ለምታድሱ_CPD_Syndromic Management (STI)-👉15CEU  ሚያዝያ 28 /2015 ጀምሮ።
ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችሁ።
--------------------------------------------
🚩Title = Syndromic Management (STI) 👉15CEU
📳0941404444
📳0942404444
📳0965412222
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
8621c7c5-082d-4ff3-bd8f-b212371be787,-1001432982009,"✦Ultrasound ስልጠና በሀዋሳ
 👉ግንቦት 12  /2015  ይሰጣል ።እርስዎ ፈጥነው ባሉን ጥቂት ቦታዎች በመመዝገብ የዕድሉ ተጠቃሚ ይሁኑ(15CEU CPD Certificate )
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , MRT,HO,ESPS, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ- ሀዋሳ በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳 0968670067 Dr.Meron
   📳 Hawassa  0941404444
   📳 Efrata        0942404444 
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
🏃For more info .follow us on telegram 
t.me/eahci",EAHCI
7a328ba1-364a-4ac7-aac9-9eccac89eeda,-1001432982009,"🚮CPD ግንቦት 1 /2015 ይጀምራል(15 CEU)-Infection Prevention ።ለሁሉም ጤና ባለሞያዎች በሁሉም ክልሎችና ከተሞች ላላችችሁ❗
--------------------------------------------
📳0942404444
📳0941404444
📳0968670067
📳0965412222
📳0462124400
    Ethio-American CPD center & Health Consultancy.
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
c41cb592-ba83-4686-8eb1-1aee7249633c,-1001432982009,"#ነጌ_ይጀምራል 
#የሞያ_ፈቃድ_ለምታድሱ_CPD_Syndromic Management (STI)-👉15CEU  ሚያዝያ 28 /2015 ጀምሮ።
ለሁሉም ጤና ባለሞያዎች #በሁሉም_ክልሎችና_ከተሞች ላላችሁ።
--------------------------------------------
🚩Title = Syndromic Management (STI) 👉15CEU
📳0941404444
📳0942404444
📳0965412222
📳0462124400
    🚩Organized By-(Ethio-American CPD center & Health Consultancy.)
🏃We Are Committed To Excellence In Medical Trainings ❗
-join our telegram channel 
T.me/eahci",EAHCI
cce1bbad-b5a6-4d47-8e80-e4e8159e884d,-1001432982009,"#ለጅማ_ጤና_ባለሞያዎች (ሰኞ)
#Ultrasound_ስልጠና
#ሚያዝያ_30/2015  ጀምሮ ለ 1 ሳምንት ይሰጣል (15CEU#Certified )
---------------------------------------------
⏩ሰልጣኞች-Medical Doctors , Medical Rad.Technologists , HO, Bsc ,& Msc Midwifery.
⏩አሰልጣኞች-Rad & OBGYN specialists .
🚩የስልጠና ቦታ-1. በተመረጡ ሆስፒታሎች
✔አዘጋጅ-Ethio-American CPD center in collaboration with selected hospitals .
Call & Register 
   📳Daye 0941404444
  📳 Efrata(A.A)  0942404444
  📳Dr.meron  0968670067
   📳 Office        0965412222 
   📳 Office        0941038774
   📳 Office        0462124400
🏃For more info .follow us on telegram :-
t.me/eahci",EAHCI
